name;number;description;validated_business_object;validated_business_object_alias;severity_level;join_clause;where_clause;message_de;message_en;message_fr;message_it;message_rm;short_text_de;short_text_en;short_text_fr;short_text_it;short_text_rm
SC_RULE0026;26;Bei einem Zwilling muss der Kode Z38.3 kodiert werden;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND neu.UV_VITALSTATUS = 0 AND neu.UV_MEHRLING = 2 AND NOT EXISTS (SELECT 1 FROM [DIAGNOSE dia] WHERE dia.UV_FALL_ID = neu.UV_FALL_ID AND dia.UV_DIAGNOSE_KODE = 'Z383');ABC_FALL = [adm.UV_ABC_FALL], VITALSTATUS = [neu.UV_VITALSTATUS], MEHRLING = [neu.UV_MEHRLING];;ABC_FALL = [adm.UV_ABC_FALL], VITALSTATUS = [neu.UV_VITALSTATUS], MEHRLING = [neu.UV_MEHRLING];ABC_FALL = [adm.UV_ABC_FALL], VITALSTATUS = [neu.UV_VITALSTATUS], MEHRLING = [neu.UV_MEHRLING];;Bei einem Zwilling muss der Kode Z38.3 kodiert werden.;;Pour un jumeau, saisir le code Z38.3.;Nel caso di un bambino da parto gemellare, deve essere utilizzato il codice Z38.3.;
SC_RULE0027;27;Bei einem Mehrling muss der Kode Z38.6 kodiert werden;NEUGEBORENE;neu;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = neu.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND neu.UV_VITALSTATUS = 0 AND neu.UV_MEHRLING > 2 AND NOT EXISTS (SELECT 1 FROM [DIAGNOSE dia] WHERE dia.UV_FALL_ID = neu.UV_FALL_ID AND dia.UV_DIAGNOSE_KODE = 'Z386');ABC_FALL = [adm.UV_ABC_FALL], VITALSTATUS = [neu.UV_VITALSTATUS], MEHRLING = [neu.UV_MEHRLING];;ABC_FALL = [adm.UV_ABC_FALL], VITALSTATUS = [neu.UV_VITALSTATUS], MEHRLING = [neu.UV_MEHRLING];ABC_FALL = [adm.UV_ABC_FALL], VITALSTATUS = [neu.UV_VITALSTATUS], MEHRLING = [neu.UV_MEHRLING];;Bei einem Mehrling muss der Kode Z38.6 kodiert werden.;;Pour une naissance multiple, saisir le code Z38.6.;Nel caso di un bambino da parto plurigemellare, deve essere utilizzato il codice Z38.6.;
SC_RULE0028;28;Wenn ein Einling mit Z38.0 kodiert wird, muss er auch im Neugeborenendatensatz deklariert sein;DIAGNOSE;dia;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = dia.UV_FALL_ID ;adm.UV_ABC_FALL IN ('A', 'C') AND dia.UV_DIAGNOSE_KODE = 'Z380' AND (NOT EXISTS (SELECT 1 FROM [NEUGEBORENE neu1] WHERE neu1.UV_FALL_ID = dia.UV_FALL_ID) OR EXISTS (SELECT 1 FROM [NEUGEBORENE neu2] WHERE neu2.UV_FALL_ID = dia.UV_FALL_ID AND neu2.UV_VITALSTATUS <> 0) OR EXISTS (SELECT 1 FROM [NEUGEBORENE neu3] WHERE neu3.UV_FALL_ID = dia.UV_FALL_ID AND neu3.UV_MEHRLING <> 1));ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE];;ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE];ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE];;Wenn ein Einling mit Z38.0 kodiert wird, muss er auch im Neugeborenendatensatz deklariert sein.;;Si une naissance unique est codée avec Z38.3, elle doit aussi être déclarée dans l’enregistrement nouveau-nés.;Se un bambino è codificato con Z38.0, lo stesso codice deve essere utilizzato anche nel set di dati del neonato.;
SC_RULE0029;29;Wenn ein Zwilling mit Z38.3 kodiert wird, muss er auch im Neugeborenendatensatz deklariert sein;DIAGNOSE;dia;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = dia.UV_FALL_ID JOIN [NEUGEBORENE neu] ON neu.UV_FALL_ID = dia.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND dia.UV_DIAGNOSE_KODE = 'Z383' AND (neu.UV_VITALSTATUS <> 0 OR neu.UV_MEHRLING <> 2);ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE], VITALSTATUS = [neu.UV_VITALSTATUS], MEHRLING = [neu.UV_MEHRLING];;ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE], VITALSTATUS = [neu.UV_VITALSTATUS], MEHRLING = [neu.UV_MEHRLING];ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE], VITALSTATUS = [neu.UV_VITALSTATUS], MEHRLING = [neu.UV_MEHRLING];;Wenn ein Zwilling mit Z38.3 kodiert wird, muss er auch im Neugeborenendatensatz deklariert sein.;;Si un jumeau est codé avec Z38.3, il doit aussi être déclaré dans l’enregistrement nouveau-nés.;Se un bambino da parto gemellare è codificato con Z38.3, lo stesso codice deve essere utilizzato anche nel set di dati del neonato.;
SC_RULE0030;30;Wenn ein Mehrling mit Z38.6 kodiert wird, muss er auch im Neugeborenendatensatz deklariert sein;DIAGNOSE;dia;error;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = dia.UV_FALL_ID ;adm.UV_ABC_FALL IN ('A', 'C') AND dia.UV_DIAGNOSE_KODE = 'Z386' AND (NOT EXISTS (SELECT 1 FROM [NEUGEBORENE neu1] WHERE neu1.UV_FALL_ID = dia.UV_FALL_ID) OR EXISTS (SELECT 1 FROM [NEUGEBORENE neu2] WHERE neu2.UV_FALL_ID = dia.UV_FALL_ID AND neu2.UV_VITALSTATUS <> 0) OR EXISTS (SELECT 1 FROM [NEUGEBORENE neu3] WHERE neu3.UV_FALL_ID = dia.UV_FALL_ID AND neu3.UV_MEHRLING = 1));ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE];;ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE];ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE];;Wenn ein Mehrling mit Z38.6 kodiert wird, muss er auch im Neugeborenendatensatz deklariert sein.;;Si une naissance multiple est codée avec Z38.6, elle doit aussi être déclarée dans l’enregistrement nouveau-nés.;Se un bambino da parto plurigemellare è codificato con Z38.6, lo stesso codice deve essere utilizzato anche nel set di dati del neonato.;
SC_RULE0031;31;ST-Reha: Keine motorische Funktionseinschraenkung (U50.-) kodiert;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A', 'C') AND adm.UV_TARIF = 3 AND adm.UV_FALL_ID NOT IN (SELECT dia.UV_FALL_ID FROM [DIAGNOSE dia] WHERE dia.UV_DIAGNOSE_KODE LIKE 'U50%');ABC_FALL = [adm.UV_ABC_FALL], TARIF = [adm.UV_TARIF];;ABC_FALL = [adm.UV_ABC_FALL], TARIF = [adm.UV_TARIF];ABC_FALL = [adm.UV_ABC_FALL], TARIF = [adm.UV_TARIF];;ST-Reha: Keine motorische Funktionseinschränkung (U50.-) kodiert;;ST-Reha: aucune limitation fonctionnelle motrice (U50.-) codée.;ST-Reha (riabilitazione stazionaria): nessuna compromissione della funzione motoria (U50.-) codificata.;
SC_RULE0032;32;ST-Reha: Keine kognitive Funktionseinschraenkung (U51.-) kodiert;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A', 'C') AND adm.UV_TARIF = 3 AND adm.UV_FALL_ID NOT IN (SELECT dia.UV_FALL_ID FROM [DIAGNOSE dia] WHERE dia.UV_DIAGNOSE_KODE LIKE 'U51%');ABC_FALL = [adm.UV_ABC_FALL], TARIF = [adm.UV_TARIF];;ABC_FALL = [adm.UV_ABC_FALL], TARIF = [adm.UV_TARIF];ABC_FALL = [adm.UV_ABC_FALL], TARIF = [adm.UV_TARIF];;ST-Reha: Keine kognitive Funktionseinschränkung (U51.-) kodiert.;;ST-Reha: aucune limitation fonctionnelle cognitive (U50.-) codée.;ST-Reha (riabilitazione stazionaria): nessuna compromissione della funzione cognitiva (U51.-) codificata.;
SC_RULE0033;33;Diagnosekode nicht vereinbar mit Geschlecht;DIAGNOSE;dia;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = dia.UV_FALL_ID;EXISTS (SELECT 1 FROM [CL_DV_ICD10_Annotation sex] JOIN [CL_DV_ICD10_Annotation code] ON code.CODE_LIST_ENTRY_KEY = sex.CODE_LIST_ENTRY_KEY AND sex.TITLE = 'SexCode' AND code.TYPE = 'CodeWithoutPunctuation' WHERE dia.UV_DIAGNOSE_KODE = code.TITLE AND ((sex.TEXT_EN='W' AND adm.UV_GESCHLECHT = 1) OR (sex.TEXT_EN='M' AND adm.UV_GESCHLECHT = 2)));DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE], GESCHLECHT = [adm.UV_GESCHLECHT];;DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE], GESCHLECHT = [adm.UV_GESCHLECHT];DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE], GESCHLECHT = [adm.UV_GESCHLECHT];;Diagnosekode nicht vereinbar mit Geschlecht.;;Le code diagnostic est incompatible quant au sexe.;Codice della diagnosi incompatibile con il sesso.;
SC_RULE0045;45;Moegliche kongenitiale missbildungen.;DIAGNOSE;dia;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = dia.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND dia.UV_DIAGNOSE_KODE LIKE 'Q%' AND EXISTS (SELECT 1 FROM [NEUGEBORENE neu] WHERE neu.UV_MISSBILDUNGEN <> 1);ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE];;ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE];ABC_FALL = [adm.UV_ABC_FALL], DIAGNOSE_KODE = [dia.UV_DIAGNOSE_KODE];;Mögliche kongenitiale Missbildungen müssen angegeben werden (Ein ICD-10 Q-Kode wurde als Diagnose ausgefüllt).;;Les malformations congénitales probables doivent être saisies (un code Q CIM-10 a été saisi comme diagnostic).;Devono essere indicate le possibili malformazioni congenite (è stato registrato un codice Q ICD-10 come diagnosi).;
SC_RULE0047;47;Die Diagnose ist weiter oben schon vorhanden (Duplikat);ADMINISTRATIVES;adm;warning;;adm.UV_ABC_FALL IN ('A', 'C') AND adm.UV_FALL_ID IN (SELECT dia.UV_FALL_ID FROM [DIAGNOSE dia] GROUP BY dia.UV_FALL_ID, dia.UV_DIAGNOSE_KODE HAVING COUNT (*) > 1);ABC_FALL = [adm.UV_ABC_FALL];;ABC_FALL = [adm.UV_ABC_FALL];ABC_FALL = [adm.UV_ABC_FALL];;Die Diagnose ist weiter oben schon vorhanden (Duplikat).;;Diagnostic déjà utilisé plus haut (doublon).;La diagnosi è stata già elencata precedentemente (doppione).;
SC_RULE0051;51;Ungueltiger Behandlungskode (CHOP);BEHANDLUNG;beh;error;;NOT EXISTS (SELECT 1 FROM [CL_DV_CHOP_Annotation codes] WHERE codes.TYPE = 'CodeWithoutPunctuation' AND beh.UV_BEHANDLUNG_CHOP = codes.TITLE);BEHANDLUNG_CHOP = [beh.UV_BEHANDLUNG_CHOP];;BEHANDLUNG_CHOP = [beh.UV_BEHANDLUNG_CHOP];BEHANDLUNG_CHOP = [beh.UV_BEHANDLUNG_CHOP];;Ungültiger Behandlungskode (CHOP). Diese Angabe ist unzulässig. Es wurde ein nicht kodierbarer Behandlungskode angegeben.;;Code de traitement invalide (CHOP). Cette indication n’est pas autorisée. Le code de traitement indiqué n’est pas codable.;Codice di trattamento non valido (CHOP). indicazione non ammessa. È stato indicato un codice di trattamento non valido.;
SC_RULE0054;54;Nicht terminaler CHOP-Kode;BEHANDLUNG;beh;error;;EXISTS (SELECT 1 FROM [CL_DV_CHOP_Annotation codes] JOIN [CL_DV_CHOP_Annotation terminal] ON codes.TYPE = 'CodeWithoutPunctuation' AND terminal.TYPE = 'CODABLE' AND codes.CODE_LIST_ENTRY_KEY = terminal.CODE_LIST_ENTRY_KEY WHERE beh.UV_BEHANDLUNG_CHOP = codes.TITLE AND terminal.TITLE = 'No');BEHANDLUNG_CHOP = [beh.UV_BEHANDLUNG_CHOP];;BEHANDLUNG_CHOP = [beh.UV_BEHANDLUNG_CHOP];BEHANDLUNG_CHOP = [beh.UV_BEHANDLUNG_CHOP];;Ungültiger Behandlungskode (CHOP). Es wurde ein nicht terminaler (endständiger) CHOP-Kode angegeben.;;Code de traitement invalide (CHOP). Le code CHOP indiqué est non terminal.;Codice di trattamento non valido (CHOP). È stato indicato un codice CHOP non terminale (finale).;
SC_RULE0057;57;Behandlungskode nur bei Todesfall moeglich;BEHANDLUNG;beh;warning;JOIN [ADMINISTRATIVES adm] ON adm.UV_FALL_ID = beh.UV_FALL_ID;adm.UV_ABC_FALL IN ('A', 'C') AND beh.UV_BEHANDLUNG_CHOP = '8981' AND adm.UV_AUSTRITTSENTSCHEID <> 5;ABC_FALL = [adm.UV_ABC_FALL], BEHANDLUNG_CHOP = [beh.UV_BEHANDLUNG_CHOP], AUSTRITTSENTSCHEID = [adm.UV_AUSTRITTSENTSCHEID];;ABC_FALL = [adm.UV_ABC_FALL], BEHANDLUNG_CHOP = [beh.UV_BEHANDLUNG_CHOP], AUSTRITTSENTSCHEID = [adm.UV_AUSTRITTSENTSCHEID];ABC_FALL = [adm.UV_ABC_FALL], BEHANDLUNG_CHOP = [beh.UV_BEHANDLUNG_CHOP], AUSTRITTSENTSCHEID = [adm.UV_AUSTRITTSENTSCHEID];;Dieser Behandlungskode (CHOP) darf nur beim Todesfall angegeben werden.;;Le code du traitement (CHOP) n’est possible qu’en cas de décès.;Questo codice di trattamento (CHOP) può essere indicato solo in caso di decesso.;
SC_RULE0060;60;ST-Reha: Keine Basisleistung in der Rehabilitation (BA.-) kodiert;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND adm.UV_FALL_ID NOT IN (SELECT beh.UV_FALL_ID FROM [BEHANDLUNG beh] WHERE beh.UV_BEHANDLUNG_CHOP LIKE 'BA%');ABC_FALL = [adm.UV_ABC_FALL], TARIF = [adm.UV_TARIF];;ABC_FALL = [adm.UV_ABC_FALL], TARIF = [adm.UV_TARIF];ABC_FALL = [adm.UV_ABC_FALL], TARIF = [adm.UV_TARIF];;ST-Reha: Keine Basisleistung in der Rehabilitation (BA.-) kodiert.;;ST-Reha: aucune prestation de base de réadaptation (BA.-) n’a été saisie.;ST-Reha (riabilitazione stazionaria): nessuna prestazione di base in riabilitazione (BA.-) codificata.;
SC_RULE0062;62;ST-Reha: Kein Eintritts-CIRS-Score (AA.21.-) kodiert;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND NOT EXISTS (SELECT 1 FROM [BEHANDLUNG beh] WHERE adm.UV_FALL_ID = beh.UV_FALL_ID AND beh.UV_BEHANDLUNG_CHOP LIKE 'AA21%' AND TO_DATE(SUBSTR(beh.UV_BEHANDLUNG_BEGINN, 1, 8), 'YYYYMMDD') BETWEEN TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') AND TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') + 3);TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;ST-Reha: Kein Eintritts-CIRS-Score (AA.21.-) kodiert.;;ST-Reha: aucun score CIRS Admission (AA.21.-) n’a été saisi.;ST-Reha (riabilitazione stazionaria): nessun punteggio CIRS di ammissione (AA.21.-) codificato.;
SC_RULE0063;63;ST-Reha: ADL Eintritts-Item 1 (Essen und Trinken) fehlt;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND NOT EXISTS (SELECT 1 FROM [BEHANDLUNG beh] WHERE adm.UV_FALL_ID = beh.UV_FALL_ID AND beh.UV_BEHANDLUNG_CHOP LIKE 'AA131%' AND TO_DATE(SUBSTR(beh.UV_BEHANDLUNG_BEGINN, 1, 8), 'YYYYMMDD') BETWEEN TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') AND TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') + 3);TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;ST-Reha: ADL Eintritts-Item 1 (Essen und Trinken) fehlt.;;ST-Reha: donnée ADL item 1 Admission (Manger et boire) manquante.;ST-Reha (riabilitazione stazionaria): item di ammissione ADL 1 (mangiare/bere) mancante.;
SC_RULE0064;64;ST-Reha: ADL Eintritts-Item 2 (Persoenliche Pflege) fehlt;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND NOT EXISTS (SELECT 1 FROM [BEHANDLUNG beh] WHERE adm.UV_FALL_ID = beh.UV_FALL_ID AND beh.UV_BEHANDLUNG_CHOP LIKE 'AA132%' AND TO_DATE(SUBSTR(beh.UV_BEHANDLUNG_BEGINN, 1, 8), 'YYYYMMDD') BETWEEN TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') AND TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') + 3);TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;ST-Reha: ADL Eintritts-Item 2 (Persönliche Pflege) fehlt.;;ST-Reha: donnée ADL item 2 Admission (Soins personnels) manquante.;ST-Reha (riabilitazione stazionaria): item di ammissione ADL 2 (cura della persona) mancante.;
SC_RULE0065;65;ST-Reha: ADL Eintritts-Item 3 (An- und Ausziehen) fehlt;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND NOT EXISTS (SELECT 1 FROM [BEHANDLUNG beh] WHERE adm.UV_FALL_ID = beh.UV_FALL_ID AND beh.UV_BEHANDLUNG_CHOP LIKE 'AA133%' AND TO_DATE(SUBSTR(beh.UV_BEHANDLUNG_BEGINN, 1, 8), 'YYYYMMDD') BETWEEN TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') AND TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') + 3);TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;ST-Reha: ADL Eintritts-Item 3 (An- und Ausziehen) fehlt.;;ST-Reha: donnée ADL item 3 Admission (S’habiller / se déshabiller) manquante.;ST-Reha (riabilitazione stazionaria): item di ammissione ADL 3 (vestirsi e svestirsi) mancante.;
SC_RULE0066;66;ST-Reha: ADL Eintritts-Item 4 (Baden/Duschen) fehlt;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND NOT EXISTS (SELECT 1 FROM [BEHANDLUNG beh] WHERE adm.UV_FALL_ID = beh.UV_FALL_ID AND beh.UV_BEHANDLUNG_CHOP LIKE 'AA134%' AND TO_DATE(SUBSTR(beh.UV_BEHANDLUNG_BEGINN, 1, 8), 'YYYYMMDD') BETWEEN TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') AND TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') + 3);TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;ST-Reha: ADL Eintritts-Item 4 (Baden/Duschen) fehlt.;;ST-Reha: donnée ADL item 4 Admission (Prendre un bain / se doucher) manquante.;ST-Reha (riabilitazione stazionaria): item di ammissione ADL 4 (fare il bagno / la doccia) mancante.;
SC_RULE0067;67;ST-Reha: ADL Eintritts-Item 5 (Transfer Bett/Stuhl/Rollstuhl) fehlt;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND NOT EXISTS (SELECT 1 FROM [BEHANDLUNG beh] WHERE adm.UV_FALL_ID = beh.UV_FALL_ID AND beh.UV_BEHANDLUNG_CHOP LIKE 'AA135%' AND TO_DATE(SUBSTR(beh.UV_BEHANDLUNG_BEGINN, 1, 8), 'YYYYMMDD') BETWEEN TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') AND TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') + 3);TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;ST-Reha: ADL Eintritts-Item 5 (Transfer Bett/Stuhl/Rollstuhl) fehlt.;;ST-Reha: donnée ADL item 5 Admission (Transfert lit / chaise / fauteuil roulant) manquante.;ST-Reha (riabilitazione stazionaria): item di ammissione ADL 5 (trasferimento letto / sedia / carrozzina) mancante.;
SC_RULE0068;68;ST-Reha: ADL Eintritts-Item 6 (Fortbewegung auf der Ebene) fehlt;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND NOT EXISTS (SELECT 1 FROM [BEHANDLUNG beh] WHERE adm.UV_FALL_ID = beh.UV_FALL_ID AND beh.UV_BEHANDLUNG_CHOP LIKE 'AA136%' AND TO_DATE(SUBSTR(beh.UV_BEHANDLUNG_BEGINN, 1, 8), 'YYYYMMDD') BETWEEN TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') AND TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') + 3);TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;ST-Reha: ADL Eintritts-Item 6 (Fortbewegung auf der Ebene) fehlt.;;ST-Reha: donnée ADL item 6 Admission (Se déplacer sur sol plat) manquante.;ST-Reha (riabilitazione stazionaria): item di ammissione ADL 6 (spostamento in piano) mancante.;
SC_RULE0069;69;ST-Reha: ADL Eintritts-Item 7 (Treppensteigen) fehlt;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND NOT EXISTS (SELECT 1 FROM [BEHANDLUNG beh] WHERE adm.UV_FALL_ID = beh.UV_FALL_ID AND beh.UV_BEHANDLUNG_CHOP LIKE 'AA137%' AND TO_DATE(SUBSTR(beh.UV_BEHANDLUNG_BEGINN, 1, 8), 'YYYYMMDD') BETWEEN TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') AND TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') + 3);TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;ST-Reha: ADL Eintritts-Item 7 (Treppensteigen) fehlt.;;ST-Reha: donnée ADL item 7 Admission (Monter les escaliers) manquante.;ST-Reha (riabilitazione stazionaria): item di ammissione ADL 7 (salire le scale) mancante.;
SC_RULE0070;70;ST-Reha: ADL Eintritts-Item 8 (Toilettenbenutzung) fehlt;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND NOT EXISTS (SELECT 1 FROM [BEHANDLUNG beh] WHERE adm.UV_FALL_ID = beh.UV_FALL_ID AND beh.UV_BEHANDLUNG_CHOP LIKE 'AA138%' AND TO_DATE(SUBSTR(beh.UV_BEHANDLUNG_BEGINN, 1, 8), 'YYYYMMDD') BETWEEN TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') AND TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') + 3);TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;ST-Reha: ADL Eintritts-Item 8 (Toilettenbenutzung) fehlt.;;ST-Reha: donnée ADL item 8 Admission (Utilisation des toilettes) manquante.;ST-Reha (riabilitazione stazionaria): item di ammissione ADL 8 (utilizzo del bagno) mancante.;
SC_RULE0071;71;ST-Reha: ADL Eintritts-Item 9 (Stuhlkontrolle) fehlt;ADMINISTRATIVES;adm;error;;adm.UV_ABC_FALL IN ('A','C') AND adm.UV_TARIF = 3 AND NOT EXISTS (SELECT 1 FROM [BEHANDLUNG beh] WHERE adm.UV_FALL_ID = beh.UV_FALL_ID AND beh.UV_BEHANDLUNG_CHOP LIKE 'AA139%' AND TO_DATE(SUBSTR(beh.UV_BEHANDLUNG_BEGINN, 1, 8), 'YYYYMMDD') BETWEEN TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') AND TO_DATE(SUBSTR(adm.UV_EINTRITTSDATUM, 1, 8), 'YYYYMMDD') + 3);TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];TARIF = [adm.UV_TARIF], EINTRITTSDATUM = [adm.UV_EINTRITTSDATUM];;ST-Reha: ADL Eintritts-Item 9 (Stuhlkontrolle) fehlt.;;ST-Reha: donnée ADL item 9 Admission (Continence rectale) manquante.;ST-Reha (riabilitazione stazionaria): item di ammissione ADL 9 (controllo sfinterico) mancante.;
